variant,family,act,weight,scale,target_freq_mhz,converged,wns_ns,area_um2,submodule_areas,power_default_W,submodule_powers_default,power_vcd_W,submodule_powers_vcd,critical_path_ns,achieved_fmax_mhz,vcd_valid_cycles,sigma_act,sigma_w,K,blocks,source
baseline_act-E2M3_w-E2M1_UE4M3,baseline,E2M3,E2M1,UE4M3,400,true,0.0000,1482.767996,CustomOperator_E2M3_to_E2M1_0: 16.6320 (1 inst); CustomOperator_E2M3_to_E2M1_1: 17.1360 (1 inst); CustomOperator_E2M3_to_E2M1_2: 17.3880 (1 inst); CustomOperator_E2M3_to_E2M1_3: 17.5140 (1 inst); FPNAdder: 419.9580 (1 inst); FixedFPTree_exp6_mant6_out9_vec4_range4: 518.3640 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE4M3_wide9: 257.2920 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE4M3_wide17: 145.5300 (1 inst),6.073000e-04,CustomOperator_E2M3_to_E2M1_0: 5.000e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 5.210e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 5.530e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 5.370e-06 (1 inst); FPNAdder: 1.530e-04 (1 inst); FixedFPTree_exp6_mant6_out9_vec4_range4: 2.180e-04 (1 inst); SNPS_CLOCK_GATE: 5.980e-07 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE4M3_wide9: 1.330e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE4M3_wide17: 7.060e-05 (1 inst),3.522000e-04,CustomOperator_E2M3_to_E2M1_0: 6.160e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 6.370e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 6.880e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 6.370e-06 (1 inst); FPNAdder: 6.650e-05 (1 inst); FixedFPTree_exp6_mant6_out9_vec4_range4: 1.330e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE4M3_wide9: 4.450e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE4M3_wide17: 2.880e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M1_UE5M3,baseline,E2M3,E2M1,UE5M3,400,true,0.0000,1509.605998,CustomOperator_E2M3_to_E2M1_0: 16.6320 (1 inst); CustomOperator_E2M3_to_E2M1_1: 17.3880 (1 inst); CustomOperator_E2M3_to_E2M1_2: 17.0100 (1 inst); CustomOperator_E2M3_to_E2M1_3: 18.3960 (1 inst); FPNAdder: 426.1320 (1 inst); FixedFPTree_exp6_mant6_out9_vec4_range4: 519.8760 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE5M3_wide9: 265.1040 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE5M3_wide17: 157.8780 (1 inst),6.166000e-04,CustomOperator_E2M3_to_E2M1_0: 5.040e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 5.240e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 5.330e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 5.510e-06 (1 inst); FPNAdder: 1.540e-04 (1 inst); FixedFPTree_exp6_mant6_out9_vec4_range4: 2.190e-04 (1 inst); SNPS_CLOCK_GATE: 5.880e-07 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE5M3_wide9: 1.360e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE5M3_wide17: 7.480e-05 (1 inst),3.948000e-04,CustomOperator_E2M3_to_E2M1_0: 6.200e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 6.390e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 6.660e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 6.530e-06 (1 inst); FPNAdder: 7.350e-05 (1 inst); FixedFPTree_exp6_mant6_out9_vec4_range4: 1.350e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE5M3_wide9: 6.990e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE5M3_wide17: 3.710e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M1_UE4M4,baseline,E2M3,E2M1,UE4M4,400,true,0.0000,1529.261997,CustomOperator_E2M3_to_E2M1_0: 16.7580 (1 inst); CustomOperator_E2M3_to_E2M1_1: 16.7580 (1 inst); CustomOperator_E2M3_to_E2M1_2: 17.1360 (1 inst); CustomOperator_E2M3_to_E2M1_3: 17.3880 (1 inst); FPNAdder: 419.3280 (1 inst); FixedFPTree_exp6_mant6_out7_vec4_range4: 508.7880 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE4M4_wide7: 311.3460 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE4M4_wide17: 150.5700 (1 inst),6.613000e-04,CustomOperator_E2M3_to_E2M1_0: 5.060e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 4.920e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 5.330e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 5.340e-06 (1 inst); FPNAdder: 1.570e-04 (1 inst); FixedFPTree_exp6_mant6_out7_vec4_range4: 2.170e-04 (1 inst); SNPS_CLOCK_GATE: 5.900e-07 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE4M4_wide7: 1.760e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE4M4_wide17: 7.860e-05 (1 inst),4.052000e-04,CustomOperator_E2M3_to_E2M1_0: 6.210e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 6.050e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 6.660e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 6.330e-06 (1 inst); FPNAdder: 7.650e-05 (1 inst); FixedFPTree_exp6_mant6_out7_vec4_range4: 1.330e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE4M4_wide7: 7.930e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE4M4_wide17: 3.700e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M1_UE6M2,baseline,E2M3,E2M1,UE6M2,400,true,0.0000,1547.028000,CustomOperator_E2M3_to_E2M1_0: 16.7580 (1 inst); CustomOperator_E2M3_to_E2M1_1: 17.0100 (1 inst); CustomOperator_E2M3_to_E2M1_2: 19.7820 (1 inst); CustomOperator_E2M3_to_E2M1_3: 21.1680 (1 inst); FPNAdder: 440.3700 (1 inst); FixedFPTree_exp6_mant6_out11_vec4_range4: 547.5960 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE6M2_wide11: 256.0320 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE6M2_wide17: 155.1060 (1 inst),6.340000e-04,CustomOperator_E2M3_to_E2M1_0: 5.110e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 5.350e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 6.100e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 6.000e-06 (1 inst); FPNAdder: 1.680e-04 (1 inst); FixedFPTree_exp6_mant6_out11_vec4_range4: 2.330e-04 (1 inst); SNPS_CLOCK_GATE: 5.920e-07 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE6M2_wide11: 1.230e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE6M2_wide17: 7.450e-05 (1 inst),3.836000e-04,CustomOperator_E2M3_to_E2M1_0: 6.300e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 6.520e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 7.400e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 6.900e-06 (1 inst); FPNAdder: 7.570e-05 (1 inst); FixedFPTree_exp6_mant6_out11_vec4_range4: 1.430e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M1_scale_UE6M2_wide11: 5.430e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M1_UE6M2_wide17: 3.150e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-INT8_w-E2M3_UE8M0,baseline,INT8,E2M3,UE8M0,400,true,0.0000,1549.799995,CustomOperator_INT8_to_E2M3_0: 67.5360 (1 inst); CustomOperator_INT8_to_E2M3_1: 67.5360 (1 inst); CustomOperator_INT8_to_E2M3_2: 68.4180 (1 inst); CustomOperator_INT8_to_E2M3_3: 68.5440 (1 inst); DirectToFP19b_INT8_x_E2M3_UE8M0: 65.5200 (1 inst); FPNAdder: 495.9360 (1 inst); FixedFPTree_exp7_mant11_out11_vec4_range2: 631.2600 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),6.085000e-04,CustomOperator_INT8_to_E2M3_0: 2.570e-05 (1 inst); CustomOperator_INT8_to_E2M3_1: 2.580e-05 (1 inst); CustomOperator_INT8_to_E2M3_2: 2.600e-05 (1 inst); CustomOperator_INT8_to_E2M3_3: 2.610e-05 (1 inst); DirectToFP19b_INT8_x_E2M3_UE8M0: 3.140e-05 (1 inst); FPNAdder: 1.600e-04 (1 inst); FixedFPTree_exp7_mant11_out11_vec4_range2: 3.030e-04 (1 inst); SNPS_CLOCK_GATE: 6.470e-07 (1 inst),4.172000e-04,CustomOperator_INT8_to_E2M3_0: 2.190e-05 (1 inst); CustomOperator_INT8_to_E2M3_1: 2.150e-05 (1 inst); CustomOperator_INT8_to_E2M3_2: 2.220e-05 (1 inst); CustomOperator_INT8_to_E2M3_3: 2.170e-05 (1 inst); DirectToFP19b_INT8_x_E2M3_UE8M0: 8.280e-06 (1 inst); FPNAdder: 7.800e-05 (1 inst); FixedFPTree_exp7_mant11_out11_vec4_range2: 1.840e-04 (1 inst); SNPS_CLOCK_GATE: 5.810e-06 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-INT8_w-INT8_UE8M0,baseline,INT8,INT8,UE8M0,400,true,0.0000,1555.722000,CustomOperator_INT8_to_INT8_0: 144.0180 (1 inst); CustomOperator_INT8_to_INT8_1: 143.8920 (1 inst); CustomOperator_INT8_to_INT8_2: 144.1440 (1 inst); CustomOperator_INT8_to_INT8_3: 143.7660 (1 inst); DirectToFP19b_INT8_x_INT8_UE8M0: 74.5920 (1 inst); FPNAdder: 503.2440 (1 inst); FixedFPTree_exp7_mant14_out14_vec4_range0: 316.5120 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),7.006000e-04,CustomOperator_INT8_to_INT8_0: 7.090e-05 (1 inst); CustomOperator_INT8_to_INT8_1: 7.080e-05 (1 inst); CustomOperator_INT8_to_INT8_2: 7.100e-05 (1 inst); CustomOperator_INT8_to_INT8_3: 7.080e-05 (1 inst); DirectToFP19b_INT8_x_INT8_UE8M0: 3.680e-05 (1 inst); FPNAdder: 1.820e-04 (1 inst); FixedFPTree_exp7_mant14_out14_vec4_range0: 1.880e-04 (1 inst); SNPS_CLOCK_GATE: 6.580e-07 (1 inst),4.690000e-04,CustomOperator_INT8_to_INT8_0: 5.050e-05 (1 inst); CustomOperator_INT8_to_INT8_1: 5.160e-05 (1 inst); CustomOperator_INT8_to_INT8_2: 5.220e-05 (1 inst); CustomOperator_INT8_to_INT8_3: 5.080e-05 (1 inst); DirectToFP19b_INT8_x_INT8_UE8M0: 9.690e-06 (1 inst); FPNAdder: 8.560e-05 (1 inst); FixedFPTree_exp7_mant14_out14_vec4_range0: 1.080e-04 (1 inst); SNPS_CLOCK_GATE: 5.810e-06 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M3_UE7M1,baseline,E2M3,E2M3,UE7M1,400,true,0.0000,1599.821997,CustomOperator_E2M3_to_E2M3_0: 38.1780 (1 inst); CustomOperator_E2M3_to_E2M3_1: 38.4300 (1 inst); CustomOperator_E2M3_to_E2M3_2: 39.6900 (1 inst); CustomOperator_E2M3_to_E2M3_3: 38.6820 (1 inst); FPNAdder: 418.8240 (1 inst); FixedFPTree_exp7_mant8_out13_vec4_range4: 597.7440 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE7M1_wide13: 190.0080 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE7M1_wide17: 165.5640 (1 inst),6.356000e-04,CustomOperator_E2M3_to_E2M3_0: 1.200e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.230e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.230e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.210e-05 (1 inst); FPNAdder: 1.480e-04 (1 inst); FixedFPTree_exp7_mant8_out13_vec4_range4: 2.660e-04 (1 inst); SNPS_CLOCK_GATE: 5.990e-07 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE7M1_wide13: 8.640e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE7M1_wide17: 7.470e-05 (1 inst),4.014000e-04,CustomOperator_E2M3_to_E2M3_0: 1.290e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.300e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.360e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.290e-05 (1 inst); FPNAdder: 7.040e-05 (1 inst); FixedFPTree_exp7_mant8_out13_vec4_range4: 1.590e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE7M1_wide13: 3.600e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE7M1_wide17: 3.120e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M3_UE4M3,baseline,E2M3,E2M3,UE4M3,400,true,0.0000,1625.903996,CustomOperator_E2M3_to_E2M3_0: 38.0520 (1 inst); CustomOperator_E2M3_to_E2M3_1: 38.0520 (1 inst); CustomOperator_E2M3_to_E2M3_2: 38.5560 (1 inst); CustomOperator_E2M3_to_E2M3_3: 38.6820 (1 inst); FPNAdder: 427.6440 (1 inst); FixedFPTree_exp6_mant8_out9_vec4_range4: 578.2140 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE4M3_wide9: 255.9060 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE4M3_wide17: 139.8600 (1 inst),6.989000e-04,CustomOperator_E2M3_to_E2M3_0: 1.190e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.190e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.210e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.210e-05 (1 inst); FPNAdder: 1.610e-04 (1 inst); FixedFPTree_exp6_mant8_out9_vec4_range4: 2.610e-04 (1 inst); SNPS_CLOCK_GATE: 5.910e-07 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE4M3_wide9: 1.460e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE4M3_wide17: 7.110e-05 (1 inst),4.183000e-04,CustomOperator_E2M3_to_E2M3_0: 1.280e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.260e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.320e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.300e-05 (1 inst); FPNAdder: 7.120e-05 (1 inst); FixedFPTree_exp6_mant8_out9_vec4_range4: 1.580e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE4M3_wide9: 5.200e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE4M3_wide17: 3.080e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M3_UE6M2,baseline,E2M3,E2M3,UE6M2,400,true,0.0000,1647.071997,CustomOperator_E2M3_to_E2M3_0: 38.0520 (1 inst); CustomOperator_E2M3_to_E2M3_1: 38.4300 (1 inst); CustomOperator_E2M3_to_E2M3_2: 39.8160 (1 inst); CustomOperator_E2M3_to_E2M3_3: 40.6980 (1 inst); FPNAdder: 424.3680 (1 inst); FixedFPTree_exp6_mant8_out11_vec4_range4: 585.9000 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE6M2_wide11: 249.3540 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE6M2_wide17: 157.5000 (1 inst),7.067000e-04,CustomOperator_E2M3_to_E2M3_0: 1.190e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.210e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.240e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.250e-05 (1 inst); FPNAdder: 1.620e-04 (1 inst); FixedFPTree_exp6_mant8_out11_vec4_range4: 2.680e-04 (1 inst); SNPS_CLOCK_GATE: 5.970e-07 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE6M2_wide11: 1.320e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE6M2_wide17: 8.360e-05 (1 inst),4.432000e-04,CustomOperator_E2M3_to_E2M3_0: 1.280e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.280e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.350e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.340e-05 (1 inst); FPNAdder: 7.700e-05 (1 inst); FixedFPTree_exp6_mant8_out11_vec4_range4: 1.610e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE6M2_wide11: 6.310e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE6M2_wide17: 3.440e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E3M2_w-E2M1_UE7M1,baseline,E3M2,E2M1,UE7M1,400,true,0.0000,1653.119998,CustomOperator_E3M2_to_E2M1_0: 16.6320 (1 inst); CustomOperator_E3M2_to_E2M1_1: 16.7580 (1 inst); CustomOperator_E3M2_to_E2M1_2: 19.0260 (1 inst); CustomOperator_E3M2_to_E2M1_3: 18.7740 (1 inst); FPNAdder: 447.8040 (1 inst); FixedFPTree_exp7_mant5_out13_vec4_range8: 698.7960 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE7M1_wide13: 192.7800 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE7M1_wide17: 171.3600 (1 inst),6.275000e-04,CustomOperator_E3M2_to_E2M1_0: 5.180e-06 (1 inst); CustomOperator_E3M2_to_E2M1_1: 5.500e-06 (1 inst); CustomOperator_E3M2_to_E2M1_2: 5.660e-06 (1 inst); CustomOperator_E3M2_to_E2M1_3: 5.530e-06 (1 inst); FPNAdder: 1.610e-04 (1 inst); FixedFPTree_exp7_mant5_out13_vec4_range8: 2.720e-04 (1 inst); SNPS_CLOCK_GATE: 5.870e-07 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE7M1_wide13: 8.470e-05 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE7M1_wide17: 7.670e-05 (1 inst),3.622000e-04,CustomOperator_E3M2_to_E2M1_0: 6.050e-06 (1 inst); CustomOperator_E3M2_to_E2M1_1: 6.300e-06 (1 inst); CustomOperator_E3M2_to_E2M1_2: 6.700e-06 (1 inst); CustomOperator_E3M2_to_E2M1_3: 6.510e-06 (1 inst); FPNAdder: 7.210e-05 (1 inst); FixedFPTree_exp7_mant5_out13_vec4_range8: 1.520e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE7M1_wide13: 3.160e-05 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE7M1_wide17: 3.020e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M3_UE5M3,baseline,E2M3,E2M3,UE5M3,400,true,0.0000,1659.419996,CustomOperator_E2M3_to_E2M3_0: 38.0520 (1 inst); CustomOperator_E2M3_to_E2M3_1: 38.3040 (1 inst); CustomOperator_E2M3_to_E2M3_2: 39.0600 (1 inst); CustomOperator_E2M3_to_E2M3_3: 38.8080 (1 inst); FPNAdder: 423.4860 (1 inst); FixedFPTree_exp6_mant8_out9_vec4_range4: 580.7340 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE5M3_wide9: 267.4980 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE5M3_wide17: 162.2880 (1 inst),7.223000e-04,CustomOperator_E2M3_to_E2M3_0: 1.200e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.200e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.240e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.240e-05 (1 inst); FPNAdder: 1.640e-04 (1 inst); FixedFPTree_exp6_mant8_out9_vec4_range4: 2.630e-04 (1 inst); SNPS_CLOCK_GATE: 5.970e-07 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE5M3_wide9: 1.540e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE5M3_wide17: 8.140e-05 (1 inst),4.627000e-04,CustomOperator_E2M3_to_E2M3_0: 1.280e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.270e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.350e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.320e-05 (1 inst); FPNAdder: 7.900e-05 (1 inst); FixedFPTree_exp6_mant8_out9_vec4_range4: 1.590e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE5M3_wide9: 7.920e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE5M3_wide17: 3.800e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E3M2_w-E2M1_UE4M3,baseline,E3M2,E2M1,UE4M3,400,true,0.0000,1700.117997,CustomOperator_E3M2_to_E2M1_0: 16.6320 (1 inst); CustomOperator_E3M2_to_E2M1_1: 16.8840 (1 inst); CustomOperator_E3M2_to_E2M1_2: 17.7660 (1 inst); CustomOperator_E3M2_to_E2M1_3: 17.7660 (1 inst); FPNAdder: 440.7480 (1 inst); FixedFPTree_exp6_mant5_out9_vec4_range8: 713.7900 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE4M3_wide9: 261.0720 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE4M3_wide17: 144.3960 (1 inst),6.939000e-04,CustomOperator_E3M2_to_E2M1_0: 5.580e-06 (1 inst); CustomOperator_E3M2_to_E2M1_1: 5.740e-06 (1 inst); CustomOperator_E3M2_to_E2M1_2: 5.880e-06 (1 inst); CustomOperator_E3M2_to_E2M1_3: 5.690e-06 (1 inst); FPNAdder: 1.690e-04 (1 inst); FixedFPTree_exp6_mant5_out9_vec4_range8: 2.750e-04 (1 inst); SNPS_CLOCK_GATE: 5.910e-07 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE4M3_wide9: 1.450e-04 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE4M3_wide17: 7.120e-05 (1 inst),3.991000e-04,CustomOperator_E3M2_to_E2M1_0: 6.300e-06 (1 inst); CustomOperator_E3M2_to_E2M1_1: 6.480e-06 (1 inst); CustomOperator_E3M2_to_E2M1_2: 6.780e-06 (1 inst); CustomOperator_E3M2_to_E2M1_3: 6.370e-06 (1 inst); FPNAdder: 7.640e-05 (1 inst); FixedFPTree_exp6_mant5_out9_vec4_range8: 1.610e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E3M2_to_E2M1_scale_UE4M3_wide9: 4.970e-05 (1 inst); ScaleToFP14b_E3M2_x_E2M1_UE4M3_wide17: 3.200e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M3_UE4M4,baseline,E2M3,E2M3,UE4M4,400,true,0.0000,1707.173994,CustomOperator_E2M3_to_E2M3_0: 38.0520 (1 inst); CustomOperator_E2M3_to_E2M3_1: 38.0520 (1 inst); CustomOperator_E2M3_to_E2M3_2: 38.5560 (1 inst); CustomOperator_E2M3_to_E2M3_3: 39.0600 (1 inst); FPNAdder: 415.9260 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 581.9940 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE4M4_wide8: 335.2860 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE4M4_wide18: 148.6800 (1 inst),7.605000e-04,CustomOperator_E2M3_to_E2M3_0: 1.200e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.200e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.220e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.230e-05 (1 inst); FPNAdder: 1.620e-04 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 2.660e-04 (1 inst); SNPS_CLOCK_GATE: 5.970e-07 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE4M4_wide8: 1.960e-04 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE4M4_wide18: 7.620e-05 (1 inst),4.715000e-04,CustomOperator_E2M3_to_E2M3_0: 1.290e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.270e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.320e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.320e-05 (1 inst); FPNAdder: 7.790e-05 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 1.600e-04 (1 inst); SNPS_CLOCK_GATE: 5.180e-06 (1 inst); ScaleAddition_E2M3_to_E2M3_scale_UE4M4_wide8: 9.180e-05 (1 inst); ScaleToFP14b_E2M3_x_E2M3_UE4M4_wide18: 3.460e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
